schema_version,collection_boundary,mapping_mode,requested_period_start,requested_period_end,observed_coverage_start,observed_coverage_end,as_of_date,coverage_status,rank_scope,universe_ticker_count_for_date,slot_label,rank_slot,slot_role,candidate_id,evidence_id,resolved_ticker,resolved_company_name,resolved_liquidity_rank,average_traded_value_20d,average_traded_value_window_start,average_traded_value_window_end,source_type,source_ref,market_cap_proxy,market_cap_status,market_cap_as_of_date,mapping_status,not_strategy_composition,no_feedback_check
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-20,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,042660,,5,476449043220.0,2025-12-19,2026-01-20,full_local_daily_price_close_times_volume_rolling_20d,data/042660_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,3829719400760.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,2805075733600.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1223928645500.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,624969317430.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,042660,,5,483066667620.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/042660_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,3936613127745.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,2855435692350.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1403960312050.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,645169161330.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,042660,,5,493154622945.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/042660_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4016000174905.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,2931251233950.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1515662591150.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,672757140275.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,042660,,5,465173268345.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/042660_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4102973543605.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,2983033286150.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1587568438925.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,689757993455.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,042660,,5,439691767745.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/042660_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4138620993955.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3082346943550.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1685179705425.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,702488276415.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,483755900050.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4260243089775.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3230802410400.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1736866750175.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,720411012215.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,510003074475.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4431824564325.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3391898250900.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1870938229475.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,757609740620.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,542450229500.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4561570064425.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
