schema_version,collection_boundary,mapping_mode,requested_period_start,requested_period_end,observed_coverage_start,observed_coverage_end,as_of_date,coverage_status,rank_scope,universe_ticker_count_for_date,candidate_id,evidence_id,rank_slot,slot_reason,resolved_ticker,resolved_company_name,resolved_liquidity_rank,average_traded_value_20d,average_traded_value_window_start,average_traded_value_window_end,source_type,source_ref,market_cap_proxy,market_cap_status,market_cap_as_of_date,candidate_mapping_status,not_strategy_composition,no_feedback_check
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-09,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3221721239810.0,2025-12-10,2026-01-09,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-09,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2397922770150.0,2025-12-10,2026-01-09,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-09,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,0126Z0,,4,488465995400.0,2025-12-10,2026-01-09,full_local_daily_price_close_times_volume_rolling_20d,data/0126Z0_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-12,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3337271412970.0,2025-12-11,2026-01-12,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-12,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2405631981950.0,2025-12-11,2026-01-12,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-12,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,0126Z0,,4,477228879000.0,2025-12-11,2026-01-12,full_local_daily_price_close_times_volume_rolling_20d,data/0126Z0_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-13,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3367912612035.0,2025-12-12,2026-01-13,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-13,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2431197842800.0,2025-12-12,2026-01-13,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-13,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,447493444060.0,2025-12-12,2026-01-13,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3419924876215.0,2025-12-15,2026-01-14,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2536885709500.0,2025-12-15,2026-01-14,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-14,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,477462696760.0,2025-12-15,2026-01-14,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3489733490825.0,2025-12-16,2026-01-15,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2580608701300.0,2025-12-16,2026-01-15,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-15,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,481416551860.0,2025-12-16,2026-01-15,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-16,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3616185435220.0,2025-12-17,2026-01-16,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-16,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2633802677100.0,2025-12-17,2026-01-16,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-16,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,537583523510.0,2025-12-17,2026-01-16,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-19,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3665811863980.0,2025-12-18,2026-01-19,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-19,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2689195536400.0,2025-12-18,2026-01-19,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-19,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,563180428185.0,2025-12-18,2026-01-19,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-20,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3730484291880.0,2025-12-19,2026-01-20,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-20,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2710147516350.0,2025-12-19,2026-01-20,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-20,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,603067235955.0,2025-12-19,2026-01-20,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3829719400760.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2805075733600.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-21,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,624969317430.0,2025-12-22,2026-01-21,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,3936613127745.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2855435692350.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-22,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,307,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,645169161330.0,2025-12-23,2026-01-22,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4016000174905.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2931251233950.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-23,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,672757140275.0,2025-12-24,2026-01-23,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4102973543605.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
